x_1,x_2,x_3,x_4,x_5,x_6,y
0.7851759613930136,0.406082132559771,0.5053353209771434,0.5343879642857668,0.7489796332938272,0.515392971393247,3.301844144861398
0.19967378215835974,0.8262173757752201,0.7026990328172319,0.9539652333252742,0.05256845878954941,0.2611087408578089,3.2759067214897835
0.5142344384136116,0.22763253581939236,0.745751329984277,0.11321467660989537,0.2527272646530456,0.25232252454306947,1.436511299763006
0.5924145688620425,0.5244363458577493,0.2534691412428939,0.20771552172469143,0.8412768156585296,0.8295292493824854,3.302453324589198
0.046450412719997725,0.8060967479607475,0.8756993729425655,0.9625287065865553,0.9510952942377242,0.38064442395943465,3.4990151559499263
0.6075448519014384,0.3534774751283788,0.45982243090917896,0.9573248485272041,0.41452634266051225,0.4507238033908041,3.7146242197096466
0.17052412368729153,0.6422096370026974,0.21018510362154375,0.17716542126477264,0.9699389643125513,0.8429647377801183,2.2997821217070693
0.06505159298527952,0.24563157404881453,0.8654158817884438,0.14510881712529822,0.6268809237585425,0.08779062571884255,1.4593885590987097
0.9488855372533332,0.10927944536815992,0.41781880610625366,0.4210851343386198,0.4158351224329314,0.5946178530910495,1.8517333390353188
0.9656320330745594,0.7943842250928563,0.7503124383797197,0.04971829248796911,0.8028013439679169,0.5782156813730378,2.587266637059972
0.8083973481164611,0.09896862340870682,0.5480330722215929,0.6549035322851401,0.29532852014020117,0.4252145692666752,2.2666086749755077
0.3046137691733707,0.2713813950795846,0.38187175223450043,0.07749602166174219,0.2657962613602184,0.829774641424093,0.9169125484868069
0.09767211400638387,0.8551094219974401,0.8098764150385693,0.05802962709428072,0.6565476769110743,0.9428900613356926,1.744335458507177
0.6842330265121569,0.3464692870786672,0.584469931644613,0.48518693620884923,0.39048736196809497,0.46533586191361076,2.8131617421867254
0.4401524937396013,0.9730453495141611,0.3905621024270317,0.9577866361101015,0.13591802694497956,0.4561470509983997,4.196524536591623
0.12203823484477883,0.9797343347738597,0.10959787033512702,0.4267959360631596,0.0669642352899088,0.5020637296707448,2.4613018898420123
0.4951769101112702,0.2682760204535567,0.8954453137667079,0.3564811586605511,0.7878425762484773,0.7231240308330615,3.299221242408531
0.034388521115218396,0.04097822224989045,0.035469585341666554,0.9979567155022859,0.6759107318023446,0.6680602906989623,3.4507982231192993
0.9093204020787821,0.7050632842053791,0.8631873483680562,0.5319689607791834,0.4117982246066033,0.22283494920688707,4.101982235902742
0.2587799816000169,0.4509865026483437,0.35996152488315547,0.37524140689024854,0.8962276351710566,0.06389534859934332,2.4655366750732486
0.662522284353982,0.10075284395957629,0.6393387635014058,0.3858608133416018,0.41085675244259956,0.9492541298167894,1.4576209985464477
0.31171107608941095,0.7075228189780428,0.9221997238356853,0.19495949603351048,0.7102954714653835,0.2610697597337043,2.9606014766147
0.5200680211778108,0.031174909111921223,0.1517066155038984,0.5122230574475389,0.9091152752072929,0.6385966846905917,2.613812242669885
0.5467102793432796,0.8701966904922421,0.5669504756388102,0.4388550281680058,0.8407154587084434,0.8284380027437224,3.875303820789112
0.18485445552552704,0.13865252911330372,0.764432862370192,0.2707952963474134,0.511104776339579,0.3002767505471863,1.2900082063279876
0.9695846277645586,0.127311878746725,0.7575838327190574,0.16054008660175978,0.6806363924467327,0.6354334136569287,1.8706374027578812
0.7751328233611146,0.17567229796858452,0.525631914599504,0.3112388686675537,0.41366577672736904,0.10790024114922492,1.7618676943607352
0.9394989415641891,0.9602663584920665,0.6247394599064581,0.5086833276877293,0.647197172294114,0.9699314443756607,2.159187117592157
0.8948273504276488,0.693169360253846,0.7575269941328445,0.058333272284801674,0.2575524383453959,0.058158275050625874,2.122417570826773
0.5978999788110851,0.8013715354636367,0.8410276377574117,0.15374402858395597,0.4347421137695533,0.4381746738409763,2.7592737181821927
0.9218742350231168,0.397634985732753,0.7618130968758637,0.9476572669690954,0.20954573760183903,0.5368192420600233,4.129525617848687
0.0884925020519195,0.33631272750495556,0.35400494318124265,0.542855351031339,0.03818495267954802,0.790481778663364,1.4462922640223175
0.1959828624191452,0.23448400678316994,0.9967264010577331,0.06344930366003787,0.5885398505753723,0.12112851707242123,2.121244863134111
0.045227288910538066,0.48064802831240894,0.4345026937193044,0.693087758769573,0.8644293453507976,0.44080797385517656,2.1317779299751574
0.32533033076326434,0.5518287335341685,0.02446470275893342,0.06180287007903473,0.02557827462319151,0.29971156954345235,1.8537925827218737
0.388677289689482,0.6317748436527554,0.36261695158546203,0.738874227046373,0.1960297407292959,0.31201071569334005,3.0380234949179137
0.2713490317738959,0.2571185039986945,0.12778295457384325,0.7499627217200269,0.46018505927041997,0.7787879160652509,2.949830139612669
0.8287375091519293,0.9486540809029906,0.121442615728375,0.6510789757492527,0.6658968168422533,0.005460945031833142,3.987698686864475
0.3567533266935893,0.16975849820713584,0.28153504010689434,0.7322045446193497,0.17122919366988643,0.7490836413359663,2.3483205369327314
0.28093450968738076,0.9656531747664123,0.05337549417726084,0.08796578101305774,0.05669482897062428,0.8103984301231062,2.4625050608638563
0.5426960831582485,0.014856122507503788,0.6885121884095631,0.7267805523552676,0.5190487177268892,0.901362243842069,2.2374401465241336
0.14092422497476265,0.4811256918168456,0.07398888420190508,0.13668831972388296,0.8187097130573088,0.6268818032304835,2.0721203639298227
0.8021969807540397,0.3333678381165628,0.20328955543595617,0.3395059072718438,0.03523490931277129,0.3334553282722412,2.5707449120081147
0.07455064367977082,0.4491234139302508,0.09289971449411938,0.9427452535006329,0.3493694503590259,0.4272347325488707,3.0952865022294276
0.9868869366005173,0.570664578980789,0.06316773090303107,0.5028754776591401,0.6635147427933352,0.9697360822874292,4.674146673453328
0.7722447692966574,0.43558915801270903,0.26775166553954166,0.9674264320830138,0.130742006102467,0.8811868264358522,4.121610228279101
0.1987156815341724,0.41484685030159496,0.57189896766037,0.08892245888673755,0.23594677689275678,0.463525909099442,0.7925060644706425
0.005522117123602399,0.7327234154133065,0.9646855564468417,0.4775565995631801,0.535492643786266,0.9430630071109224,2.227647785712566
0.8154614284548342,0.6858762750864646,0.8755566543496063,0.06240232027687065,0.953231696364218,0.822954875406459,3.540976557077819
0.7068573438476171,0.8332712820358479,0.8759339254453248,0.6302102623992848,0.28734261824375606,0.9010898616597948,3.722499244666663
0.7290071680409873,0.24995898123949556,0.1760670360376576,0.07870700136851638,0.48752742122071036,0.682977234575921,2.102082269777513
0.7712703466859457,0.6095285097540636,0.2649071934978201,0.17536780254037732,0.3999308630644183,0.857654043461995,2.9341987354649133
0.07404465173409036,0.5851947853928539,0.0763933167953057,0.2588303100692805,0.89739667203008,0.8917661413343257,2.4975469378013733
0.3584657285442726,0.36973781087268875,0.778468339915185,0.7487438516644832,0.07188986403111564,0.09201658454067141,2.810888578794782
0.11586905952512971,0.4860575419026809,0.06981630148556195,0.16396211881807476,0.5661475913407643,0.9652169766606585,2.0061066955457356
0.8631034258755935,0.31378214330572873,0.5566956708208533,0.8466320532930678,0.846119699189944,0.3336130987640633,3.729893933639616
0.6232981268275579,0.1418443976169852,0.24787557232395074,0.13190393883080087,0.9881175770625917,0.43989950958335544,1.8103729004671376
0.3308980248526492,0.21380121066273283,0.24344563402874475,0.035244449070156336,0.6987254975218073,0.7919037591928153,1.3523360752578955
0.06355835028602363,0.10551364640120109,0.9907250552476051,0.3950454189696678,0.3799354756665245,0.6648963055724977,2.305862563391121
0.3109823217156622,0.6830695751901241,0.7567798069785374,0.9794416419712951,0.4118243525339439,0.8930599124360573,3.995961669978128
0.32518332202674705,0.6607273931091515,0.8369393582910502,0.11034222778877723,0.3516822197427639,0.40057375077677215,2.226378111852046
0.7296061783380641,0.9506063715798728,0.5719826853440126,0.10171844403962904,0.6036130998069534,0.3732881636761586,2.9411775670155684
0.6375574713552131,0.7296784136472413,0.8710142873937492,0.7511665107956239,0.739405770718251,0.031688849541319675,5.092726303223227
0.8872127425763265,0.052045838756131446,0.6454905391663529,0.3121616939935653,0.8194675635889309,0.4627253766696581,2.065558983283967
0.4722149251619493,0.8842451739289542,0.9461737047963453,0.7172816172257169,0.41659310968317187,0.7240707703291087,4.72085863527278
0.1195942459383017,0.8626751629457258,0.2813385860456368,0.20001058944336336,0.7167085022590393,0.30117871762621606,2.036641041913687
0.713244787222995,0.4433203207726987,0.595319545782895,0.4600719941981629,0.9162225920297764,0.46272651367384143,3.625553384349253
0.7607850486168974,0.5858630505279215,0.6901313479368921,0.2652898777489179,0.9208247944507053,0.21939776848527803,3.205985416702089
0.5612771975694962,0.9760783324725189,0.39293730502780666,0.4515282148790869,0.7040290027146425,0.7727878058714607,3.420122617047276
0.770967179954561,0.5323043638481663,0.8797079824040532,0.7690970925853038,0.6369021928125361,0.0605115613411471,4.628649803010824
0.49379559636439074,0.9053218283760898,0.9798031631041544,0.7620099404776617,0.5315260755250067,0.7053830550004982,4.974350759306888
0.5227328293819941,0.08303875781018644,0.4937694913726616,0.5157722876737236,0.18319766818212857,0.3789400117449835,1.461896460341266
0.42754101835854963,0.19105186870868285,0.39064065480433907,0.928371843721051,0.12362965260541847,0.04159606938712079,2.5902787416538025
0.02541912674409519,0.4407549434413178,0.47193792855645866,0.263784102448274,0.4857110067893803,0.8534695872917858,0.6661488186589686
0.10789142699330445,0.5847568083373047,0.8527367457319316,0.24031135111923307,0.15944415620745933,0.48772186318116517,1.632709905160997
0.03142918568673425,0.8162278518628002,0.6454684255181676,0.6138064011754337,0.576999925669336,0.5993189696161291,2.0626949802505075
0.6364104112637804,0.9882621151431868,0.04477237251809507,0.6212970342167891,0.6457027303012182,0.7320306915244569,4.517878981653828
0.3143559810763267,0.38885149647411643,0.5421699104457148,0.04654003956497399,0.5256155975200407,0.6550744330011887,1.5605751889465083
0.5085706911647028,0.04741563614008493,0.017300122740969814,0.6077777123868976,0.036426712512613646,0.7308568708146116,2.126241266957571
0.907566473926093,0.8011715032953248,0.7785353710034054,0.37443615734901436,0.05772795880233217,0.7622816845778577,2.581691322340594
0.24929222914887494,0.6043807190828081,0.32831227354246373,0.7474425253205591,0.11334118468148546,0.5891515305646109,2.694732058539733
0.41038292303562973,0.19854285886820167,0.47200748211732935,0.8081056645452729,0.15364580498833902,0.3656378309077567,2.108762010361564
0.7555511385430487,0.49482845662142017,0.798678105907632,0.5521538195470366,0.9898826137693332,0.24314214971634263,3.8953819204870452
0.22879816549162246,0.7423102455337244,0.04644881728576156,0.0017050315022650864,0.34449501686312245,0.9029032366527872,1.957344943171206
0.07697990982879299,0.7704117870686438,0.15854153559161044,0.6363658101666421,0.29197337364128617,0.9699248446382203,2.3886162759122342
0.289751452913768,0.499618411998762,0.39796037644511484,0.7488812796659343,0.052266635664229066,0.3576627550982089,2.420426611615674
0.16122128725400442,0.30521453012885913,0.22992516354556058,0.24898326623151423,0.6353203906855965,0.11231072907230022,1.729342617586854
0.9296976523425731,0.9737425820384935,0.3379014257750631,0.4646460011407888,0.6521907851312807,0.22253732711643126,2.1410929151198985
0.808120379564417,0.6633626109564928,0.998174737892465,0.9657266234117883,0.17544868957866466,0.6706673459871896,4.824329520348372
0.6334037565104235,0.4082375193462987,0.8254144375738107,0.29811555339410345,0.9192415409246131,0.17293336995833075,3.418264127385294
0.8714605901877177,0.2804632242046524,0.8839018149601086,0.22315325104174077,0.8004935465951273,0.7801222730609881,3.1921908810461512
0.8036720768991145,0.7311029830035621,0.9370546335657753,0.21085479047801015,0.23031931680750806,0.9230302398747136,3.4684589561747226
0.18657005888603584,0.2421834455937677,0.34093588031419564,0.5588008343539963,0.4858497309165374,0.9636515150788472,1.8380681266081647
0.8925589984899778,0.17170998897368817,0.2970769577964727,0.9497871013080065,0.4583908561988499,0.00932550597489068,3.0446966332812675
0.5393422419156507,0.5298338889620703,0.2340624925720749,0.6086901292003547,0.34852044434232077,0.9581541649544166,2.8917488135728133
0.8074401551640625,0.28998739264414186,0.8301169113081226,0.30332312023765995,0.8176347128256132,0.7401944191296177,3.1219540822706313
0.8960912999234932,0.628905144923615,0.6795518622851849,0.6385697780674541,0.10926448562115099,0.08405023226380226,3.501206160649547
0.3180034749718639,0.11793867487423348,0.2361719824828773,0.6248422975977874,0.4153142398277927,0.41524046877872645,2.1320626437140233
0.11005192452767676,0.6549411045673216,0.3769938292104549,0.5969251357296542,0.42803113054921704,0.700045474579509,2.0183896127765357
0.22793516254194168,0.2832965279977022,0.5067117639327983,0.159426206888302,0.46872560461417967,0.9566854926610493,0.8724302548616386
0.4271077886262563,0.00024293443451273156,0.5281400572737537,0.6345667993449942,0.8613499910986286,0.16414139361139257,1.756430538341584
0.8180147659224931,0.12693605767417637,0.8887277285517147,0.43016445251449964,0.21816687020150127,0.127733281926954,2.397296361198318
0.8607305832563434,0.9336153778350941,0.3805661329472163,0.01859205862303337,0.10292317351227276,0.47234705326187854,1.3088855571522404
0.006952130531190703,0.8673546391153578,0.9085240305005123,0.5397644871474951,0.617808462821108,0.9680988937384892,2.330086414964148
0.5107473025775657,0.23360903203623684,0.44136756031978963,0.9892667452184176,0.17383447497804716,0.9713792152580105,2.590015558626325
0.417411003148779,0.7783719045454912,0.7463726747923538,0.34973959084398354,0.07493208585461975,0.22791474105290932,2.5289131525442885
0.22210781047073025,0.6085715931739742,0.930254319985056,0.9655592183186582,0.4266492205710535,0.31934714797145736,3.931257189642963
0.1198653673336828,0.9709047114498695,0.9075757039632664,0.09620574166259455,0.21964643085814095,0.9080319856446545,1.8484943685369064
0.33761517140362796,0.3736056595340591,0.056952867295681164,0.7324501158673062,0.3612166188679836,0.7348414908520642,3.350382070422251
0.9429097039125192,0.6814606125171713,0.20570429497656983,0.11432999466283533,0.25971108010245747,0.9723164286576182,2.9134191769602484
0.32320293202075523,0.06353572242391858,0.4769054255322751,0.2735715735552742,0.09263646272341575,0.8931483630155543,0.6557495714456643
0.5187906217433661,0.39624734681640594,0.4315542899531073,0.5708408353221244,0.5603472029242016,0.21509605031374335,3.1818420722334393
0.7030189588951778,0.9638176611881805,0.640891664837207,0.5927796939767489,0.02701841803948568,0.7597268594126834,3.032100437398676
0.363629602379294,0.5389808744501206,0.9447090508254122,0.7752113172341712,0.9663753479943995,0.048565231560116606,4.484580272503729
0.9717820827209607,0.2878795033348446,0.11240471127794882,0.6153114072274393,0.34133052173496625,0.817832778741474,3.8994276853460534
0.9624472949421112,0.12027096312860686,0.45185866513424044,0.5936147043805607,0.6951575104898038,0.6015567624446081,2.4782139083113512
0.25178229582536416,0.7035283401815304,0.1924110378871393,0.9123530869891383,0.8103628725474499,0.9561009626364617,4.004088830107936
0.49724850589238545,0.6448560434297268,0.8941075983979475,0.4521607522091572,0.27910479553955514,0.9600324554690784,3.250854296663458
0.30087830981676966,0.3739387136037746,0.9645801858016528,0.22526577869505504,0.7487387091100682,0.050815109024355265,2.9419451127532485
0.2848404943774676,0.9509413518658343,0.4787016818903501,0.16178858502363025,0.8324208554247096,0.16052148555576784,2.728731030599759
0.036886947354532795,0.022202812987850318,0.10401029772814074,0.3999945968094998,0.24131723381161352,0.4842070473186916,1.8932423603838335
0.6095643339798968,0.3037238516318258,0.7852946667226732,0.7127527551936957,0.9924946768960727,0.8794935249461492,3.8833217431638065
0.5026790232288615,0.9210694862995814,0.697141350492399,0.0425434849299009,0.020688682842089356,0.8144451422960564,2.4683483451625654
0.05147875124998935,0.3209354383194404,0.35467082661031046,0.12905338650940612,0.21700048023554108,0.9643700263517787,0.5138918394381843
0.27864646423661144,0.2522528338551704,0.8874074739689635,0.10611346010363942,0.7800207562769929,0.6180841171113408,2.2280944319291165
0.9082658859666537,0.5342204099312473,0.9758318897827072,0.5852501530514588,0.19413102505575286,0.2565635195616206,4.188574983593503
0.23956189066697242,0.8238017499205379,0.5578538491301954,0.24286465053126627,0.6982598633062065,0.02510663950517733,2.3599509496489874
0.1448948720912231,0.10314676087836105,0.5657279113442923,0.1662594283013965,0.8555304049829037,0.22292649072054893,1.4448714470186372
0.489452760277563,0.9430207096457361,0.29751350511377783,0.5927707197430223,0.9592142726342602,0.6752731979536246,4.759764234238136
0.9856504541106007,0.795072881181164,0.5845060359833142,0.7613099154523792,0.47424751540026955,0.9262748233430131,3.446468737297316
0.2420552715115004,0.18125025555155194,0.43964232052484653,0.3321549164526644,0.9711091229821174,0.3209036673082648,2.1076479720929595
0.6721355474058786,0.7120079611981627,0.3021910269280519,0.5782046056765962,0.4116222966816786,0.8757043302892954,3.6109368729141083
0.7616196153287176,0.38495872263755715,0.06718519652390131,0.09812441319946019,0.21812803967438577,0.3948982483411565,2.7876142957718595
0.23763754399239967,0.4022946780763187,0.2527078597091249,0.93519103045757,0.5139218530847253,0.3082712493685503,3.2014288456687425
0.7282163486118596,0.7832900924388664,0.19785464967766442,0.33689618531477283,0.6498232443114926,0.5088442428058181,3.9215934110002886
0.3677831327192532,0.9627848079807322,0.5420419845539489,0.9975056931735012,0.4579633160499438,0.4422734924096152,4.224407070324563
0.6323058305935795,0.12665587284719393,0.6016700217635939,0.9785877558497821,0.5669724439667916,0.9137998685170181,3.3291020503214677
0.6335297107608947,0.4206302368788194,0.6085717243060165,0.7788234493358115,0.4164091877271886,0.4682569474081265,3.2463899923468933
0.5357746840747585,0.48094160808430353,0.3881810010456791,0.020067095406966717,0.5247619540212498,0.2773353872230755,2.342569674546579
0.0902897700544083,0.3763118169549976,0.421229733685496,0.5434749203843633,0.9525956719465616,0.8425655775019036,2.105163652284483
0.835302495589238,0.363189123716225,0.83423842964064,0.0868364204400115,0.49983115253633204,0.9987495116595667,2.9215412956219513
0.32078006497173583,0.05226866756159654,0.4762328135171624,0.8951380259615161,0.25317963280926026,0.6481714191813239,1.9781489749951686
0.18651851039985423,0.6855386205626233,0.9877733321371224,0.7896362526474029,0.7587466215125707,0.2504613689363586,4.195350282080645
0.040775141554763916,0.4362144171200454,0.4396172300088649,0.972340376595683,0.33758445778154933,0.23881507701317928,2.216031105921035
0.5908929431882418,0.19479380264392676,0.649580944617839,0.6083829531497954,0.8162071708213907,0.05770669621525981,3.037317929844766
0.6775643618422824,0.8160335023020684,0.0503629989933958,0.522172804484338,0.05684198898388515,0.07729303851408487,4.051358910855419
0.016587828927856152,0.8025607481516279,0.6533399244188108,0.5189738559443876,0.33217797710869135,0.9149830951827624,1.427662765356627
0.512093058299281,0.4863916280888938,0.8514263944150061,0.3864483744543449,0.09435990826063945,0.09648710704955055,2.886985902664789
0.22649577519793795,0.29845066114776053,0.9424578385332962,0.46869006722914097,0.08531782424583145,0.4843438482767788,2.416804559534178
0.6451727904094499,0.6380927257964524,0.9973206116397705,0.6354125831353503,0.6583895591724372,0.6981217796931782,4.657367757240347
0.17436642900499144,0.28815213577740306,0.2821786456492331,0.9329476075562771,0.3853348013536074,0.8503547827736031,2.5485974431533696
0.690937738102466,0.23600793032371203,0.5753700648257168,0.595884338256031,0.8714789419851126,0.1712709502537273,2.8520573401908544
0.3867353463005374,0.7305146540263266,0.45071798553214737,0.8571159423173672,0.5164051378735292,0.43777867912535684,3.548805661344451
0.9367299887367345,0.0403252397209507,0.563817480575171,0.8627799113025006,0.29534322117228273,0.2514801950137775,2.0587586599358594
0.13752094414599325,0.09476847103459396,0.15745295718984664,0.5188326758482592,0.7208888879621947,0.25582308996660164,2.494729463668313
0.3410663510502585,0.006788174023589777,0.8561495725959415,0.3474696414976216,0.6240167915856997,0.30383930748667587,1.9524429249267197
0.11347352124058907,0.15294318647542615,0.9095689433445876,0.639573873332081,0.7995946208292034,0.5871162144184673,2.5195194826148235
0.9246936182785628,0.06899000871045946,0.44966166311292255,0.44587734191484274,0.643588276341885,0.016577471685588208,1.8416007937678374
0.877339353380981,0.9958023677799186,0.28042986157357686,0.0814408673219329,0.16701341709892026,0.4087662863155279,1.0643303216073778
0.2579416277151556,0.2888099699540896,0.14083342765301232,0.37780910043243365,0.670310037667066,0.18683013523279257,2.578048395051871
0.659984046034179,0.14926801266924727,0.6837648247778044,0.9940721380493249,0.3915491976158103,0.9671185085126348,3.0339928527739053
0.8172222002012158,0.24099625799591795,0.3122318396207352,0.04851187002628721,0.4631430302575681,0.5827291592503103,1.5523089833384236
0.5552008115994623,0.9361255715401346,0.9095385699133887,0.6966669119009267,0.9215645757373447,0.8680954688303226,5.015975045916627
0.5296505783560065,0.5201602230243957,0.67101247484487,0.8411887050712471,0.35996404629774703,0.19568998676961202,3.8034841825934986
0.24185229090045168,0.3648180963078569,0.6456853251742407,0.6487259034753787,0.6119591429908388,0.8100156993237878,2.350874749984569
0.09310276780589921,0.8733914579092193,0.5594021158982408,0.56974823116329,0.36348173341223955,0.41478246130523333,1.9694887611884984
0.8972157579533268,0.39499027054903246,0.04577633942872561,0.7075544169787575,0.09472748535779174,0.17769468884940243,3.9490035870306137
0.9004180571633305,0.3350085699576958,0.931922435685587,0.42934273729965566,0.45352534204830053,0.7612452023882328,3.9313460074170963
0.6331014572732679,0.20728252254973556,0.62793749329946,0.09136173730887676,0.5970615044596519,0.762011097615281,1.560372885146343
0.3390297910487007,0.3777968239094115,0.9940619833831104,0.9623717543033817,0.4075032920375987,0.995887906864061,3.947503315129599
0.3492095746126609,0.316684356016926,0.537356404772887,0.4323007699841961,0.39066618467818437,0.780937261798164,1.931542552594458
0.7259556788702394,0.677303959298141,0.7101108919062131,0.6653892371680176,0.820378513894397,0.14526724792712786,4.285552387630325
0.8971102599525771,0.2895827046707271,0.05620955786622217,0.5313104368892952,0.029685172289470207,0.32254474178572823,3.47482798650222
0.8870864242651173,0.5771997464225614,0.6317361768234109,0.054673071977554555,0.29558539674011997,0.451726917291146,2.7161314344210847
0.7798755458576239,0.0658921650319727,0.7646496115903573,0.9527466009925385,0.8117572653772116,0.1266528057097951,3.5636104702091185
0.6420316461542878,0.19128915669651436,0.7785142948525573,0.7925372261143233,0.9205301486111638,0.788038974447814,3.4921615774006862
0.08413996499504883,0.40740527161134876,0.7701116522302854,0.14909789446939492,0.41229958584082826,0.5266985379125865,1.2783249723166932
0.16162871409461377,0.9369492539086954,0.22628262729366766,0.9816488762882668,0.8887942431960764,0.9444495690957535,4.365498384080781
0.8985541885270792,0.3772519857156954,0.9753984776052259,0.7369013721717079,0.1989301221250327,0.5893081445258203,4.631668474720228
0.6064290596595899,0.6640741211998341,0.9951821206249387,0.47232165042830887,0.22142706786017263,0.5228990837382539,3.8790235369220762
0.009197051616629648,0.25508722242139814,0.07559587516160127,0.6113700565595732,0.8461913765848035,0.07142515293286433,2.9225965133932
0.1014715428660321,0.12703357597323173,0.9364464228117573,0.10673668201459752,0.9032577413406182,0.14934590494457778,2.04428410405131
0.6635017691080558,0.05853660008005013,0.28944919430436933,0.560411510015611,0.2228057679626675,0.8495260767641512,1.949661282003868
0.005061583846218687,0.30541349854275135,0.6892840817509648,0.0736610720170594,0.05932418996861111,0.9906759778258083,0.6083966893685573
0.16080805141749865,0.15766102679690797,0.33811092073613214,0.5448552571193019,0.09032413705528775,0.4151791358982695,1.2358019848580402
0.5487337893665861,0.1740104480161242,0.9677543233731215,0.5526956887627854,0.26138083537636325,0.8100860837249291,2.6948080539253034
0.6918951976926933,0.76075930838695,0.10150385830353548,0.8744387851607439,0.7614490771467949,0.6275857663306518,5.3201881571112
0.6519612595026005,0.015838070944874216,0.497746816956376,0.725057500272294,0.5099918277962828,0.9590592736717136,2.054600877728056
0.22426930946055978,0.5578101257354344,0.42804779194207465,0.24955239221512004,0.45558884224276963,0.23813723544409326,1.2958993943522514
0.7121792213475359,0.3794613805934648,0.3260234522779849,0.8884261421878569,0.5841399311660009,0.544835743007943,3.6500447571335486
0.23724908749680007,0.5065499999085472,0.6455339908801486,0.5732426648480058,0.8902231134621862,0.4087958183425956,2.9912355679459104
0.3253996981592677,0.5628302372146029,0.13105574342166748,0.6063794785740337,0.09043037956565758,0.5417159759430152,3.103775321057529
0.7464914051180241,0.3133676944572782,0.7166624181336969,0.16898136922217832,0.6947241276365813,0.2688580834188552,2.291587333116453
0.6496328990472147,0.2951088601842853,0.9805921238047873,0.857773595969114,0.9267908456554051,0.497746162715744,4.919096109729772
0.8492234104941779,0.7334018493349057,0.8045587144686301,0.930965115016544,0.2133500417584,0.6248041467247651,4.2598275086292325
0.6576128923003434,0.8712769881211572,0.8600167529095454,0.7749906494949081,0.8377723159618344,0.08121588399949209,4.649394898100789
0.5683086033354716,0.19258163245852788,0.3596367431790025,0.9407524526450062,0.6980247107595022,0.7429872548076232,3.2204763405850487
0.09367476782809248,0.09761876053514895,0.3248866064812187,0.30229990412234586,0.014468536073144689,0.7065229631604173,0.5546266509845102
0.3677158030594335,0.8977958063920259,0.5170483546901332,0.8611191683627711,0.2316116803621282,0.8804576014514852,3.55374195338225
